number,value,datetime_start,datetime_complete,duration,params_embedding_mode,params_learning_rate,params_n_nodes_layer_0,params_n_nodes_layer_1,params_n_nodes_layer_2,params_n_nodes_layer_3,params_num_hidden_layers,params_segmentation_dropout_rate,params_total_updates,params_updates_per_epoch,params_weight_decay_embedding,params_weight_decay_segmentation,user_attrs_scaledentropy,user_attrs_test/rho2,user_attrs_test_acc,state
139,0.7609450817108154,2025-10-26 11:40:34.864100,2025-10-26 11:40:40.210820,5,shared,0.012996297446578403,128,64,64.0,256.0,4,0.07977427557085047,300,40,0.0002104363533856255,0.001186591795764228,0.5834231376647949,0.3073578476905823,0.6902654767036438,COMPLETE
48,0.7611355781555176,2025-10-26 11:31:03.983174,2025-10-26 11:31:10.750621,6,shared,0.010334318792750711,64,128,64.0,64.0,4,0.12875185362451005,1500,10,0.003967593543460184,0.00032285595250374464,0.44464612007141113,0.30718445777893066,0.7096238732337952,COMPLETE
81,0.7632086873054504,2025-10-26 11:34:20.342776,2025-10-26 11:34:26.879031,6,shared,0.006052642647840342,256,128,64.0,256.0,4,0.07474368914649897,1500,10,0.0009286526461320938,0.00016257607334861486,0.41054442524909973,0.3052976131439209,0.6919247508049011,COMPLETE
185,0.7731555104255676,2025-10-26 11:45:12.897760,2025-10-26 11:45:18.165116,5,shared,0.00936026515377387,128,64,128.0,,3,0.26110381261906385,1200,20,0.00011887226253142159,0.0020444041838298937,0.3907027244567871,0.2962435483932495,0.678650438785553,COMPLETE
43,0.7748531699180603,2025-10-26 11:30:41.961344,2025-10-26 11:30:46.963231,5,shared,0.011802756617695382,256,128,64.0,256.0,4,0.024382540778388258,1500,10,0.0009936732296032082,0.0004165138278489103,0.411397248506546,0.2946981191635132,0.6913716793060303,COMPLETE
176,0.7756825685501099,2025-10-26 11:44:24.090685,2025-10-26 11:44:29.340918,5,shared,0.009656740548565341,128,64,128.0,,3,0.20672850041699903,1200,20,0.000161845155966066,0.0020630107393591435,0.6563767790794373,0.29394328594207764,0.6814159154891968,COMPLETE
19,0.7803421020507812,2025-10-26 11:27:53.201888,2025-10-26 11:27:59.545990,6,shared,0.006518410558742421,256,256,256.0,,3,0.1190490212915256,1500,40,0.004895115904869282,0.0012676685023777566,0.1312064528465271,0.2897019386291504,0.6758849620819092,COMPLETE
96,0.7843309044837952,2025-10-26 11:35:52.417576,2025-10-26 11:35:58.163325,5,shared,0.019233124305051332,64,64,128.0,256.0,4,0.011495503332356372,1500,40,0.008449019214876903,0.008254271392402689,0.005692868959158659,0.286071240901947,0.6266592741012573,COMPLETE
173,0.7857941389083862,2025-10-26 11:44:09.455536,2025-10-26 11:44:15.023960,5,shared,0.011099857197967022,128,64,128.0,,3,0.24303528493394277,1200,20,0.0001928536296268323,0.002425042013105086,0.5259987115859985,0.28473931550979614,0.6924778819084167,COMPLETE
11,0.8249330520629883,2025-10-26 11:27:03.385152,2025-10-26 11:27:09.158621,5,shared,0.011958251683241246,64,64,64.0,64.0,4,0.22172256702952514,1500,40,0.0004056882271814181,0.0009265798607987219,0.4213164746761322,0.24911350011825562,0.6233407258987427,COMPLETE
15,0.8252837657928467,2025-10-26 11:27:28.150829,2025-10-26 11:27:35.612180,7,shared,0.004188222054943545,256,128,256.0,,3,0.011812611908678883,1500,40,0.009548219185078278,0.002824968717676414,0.547762930393219,0.24879443645477295,0.689712405204773,COMPLETE
188,0.8339481949806213,2025-10-26 11:45:28.282633,2025-10-26 11:45:33.155158,4,shared,0.011701814035902819,128,64,128.0,,3,0.21362651850614994,1200,20,0.0004669258165531264,0.0012094945208048406,0.4625318646430969,0.24090760946273804,0.6913716793060303,COMPLETE
63,0.8367348909378052,2025-10-26 11:32:36.746064,2025-10-26 11:32:41.091104,4,shared,0.017684316043530105,256,64,64.0,128.0,4,0.04606164979038308,1500,40,0.0006874479946530396,0.001666667087560043,0.10124263167381287,0.23837119340896606,0.6089601516723633,COMPLETE
196,0.8378821015357971,2025-10-26 11:46:10.946650,2025-10-26 11:46:16.474983,5,shared,0.00804118791890461,128,64,128.0,,3,0.23967054310559566,1200,20,0.000398859637202107,0.0011224525828623284,0.49288854002952576,0.23732686042785645,0.6487832069396973,COMPLETE
142,0.8428403735160828,2025-10-26 11:40:50.860254,2025-10-26 11:40:57.269316,6,shared,0.01664473938661405,256,128,64.0,128.0,4,0.06747922239412615,1500,40,0.0009776498616935452,0.00014647623402432662,0.20010468363761902,0.23281359672546387,0.6382743120193481,COMPLETE
52,0.8455517292022705,2025-10-26 11:31:26.745286,2025-10-26 11:31:31.876504,5,shared,0.018624995801287098,128,64,,,2,0.19497713195432376,300,40,0.00019281487932282617,0.0014462864191870726,0.16351081430912018,0.2303457260131836,0.6205752491950989,COMPLETE
89,0.8466885089874268,2025-10-26 11:35:08.997004,2025-10-26 11:35:15.506762,6,shared,0.009565279118590366,256,64,64.0,,3,0.07528519912206538,300,40,0.003443908700887475,0.00011485849068061528,0.3015335202217102,0.22931087017059326,0.6736725568771362,COMPLETE
97,0.847033679485321,2025-10-26 11:35:58.186693,2025-10-26 11:36:04.004673,5,shared,0.01758500606804041,128,128,,,2,0.030975645860394724,1500,10,0.0005219947909533165,0.00014410954584722873,0.3098408877849579,0.2289966344833374,0.6692478060722351,COMPLETE
37,0.8520669937133789,2025-10-26 11:29:41.450814,2025-10-26 11:29:59.453083,18,class-specific,0.06126279855857487,256,128,,,2,0.2515837841772873,1200,1,0.001034589573465064,0.003883577875834079,0.0,0.22441524267196655,0.6100663542747498,COMPLETE
20,0.854385495185852,2025-10-26 11:27:59.561912,2025-10-26 11:28:05.820809,6,shared,0.06846917775065503,256,128,64.0,,3,0.17334001627689644,300,40,0.007183172935606177,0.0025349190676374335,0.0,0.22230488061904907,0.6023229956626892,COMPLETE
60,0.8569000363349915,2025-10-26 11:32:14.177238,2025-10-26 11:32:20.581174,6,shared,0.059162314510681664,128,256,,,2,0.21661758088143399,900,40,0.00016444877886329684,0.0010936816914848479,7.125385356036811e-27,0.22001594305038452,0.5990044474601746,COMPLETE
28,0.8581645488739014,2025-10-26 11:28:46.044783,2025-10-26 11:28:53.377600,7,shared,0.03855084570517582,256,64,64.0,128.0,4,0.0014405552537977845,1500,40,0.00039770078916036533,0.0011979962173993277,0.0,0.21886491775512695,0.5984513163566589,COMPLETE
1,0.8600913286209106,2025-10-26 11:26:03.962896,2025-10-26 11:26:08.963849,5,shared,0.04795921144233687,128,64,64.0,,3,0.16789593183912982,600,40,0.00010169911440900345,0.00032043768945074993,0.0,0.21711111068725586,0.5956858396530151,COMPLETE
55,0.861014723777771,2025-10-26 11:31:44.930569,2025-10-26 11:31:51.199502,6,shared,0.046580089016242644,128,64,128.0,,3,0.17734743336805764,1500,40,0.00011486383676530089,0.0008784752700019601,0.0,0.21627062559127808,0.5945796370506287,COMPLETE
101,0.8626677989959717,2025-10-26 11:36:23.462856,2025-10-26 11:36:30.431881,6,class-specific,0.04120172067149769,256,64,64.0,256.0,4,0.045428736358701496,900,40,0.001375818386464155,0.00016550318717719681,0.0,0.21476590633392334,0.5901548862457275,COMPLETE
122,0.8627277612686157,2025-10-26 11:38:26.218893,2025-10-26 11:38:33.268719,7,shared,0.03218692314994201,64,64,128.0,128.0,4,0.13667094902908994,300,40,0.007365093083850588,0.0013040587534602006,0.0,0.21471136808395386,0.5907079577445984,COMPLETE
121,0.8628544807434082,2025-10-26 11:38:17.929650,2025-10-26 11:38:26.193816,8,shared,0.037885718388669394,64,64,128.0,128.0,4,0.12671618617424876,300,40,0.0023336593128173537,0.0006833857305309627,0.0,0.2145959734916687,0.5890486836433411,COMPLETE
119,0.863436222076416,2025-10-26 11:38:10.665560,2025-10-26 11:38:17.248169,6,shared,0.023095359393834985,64,64,128.0,128.0,4,0.15167558646893575,300,40,0.00677844875698259,0.0007680358867106733,0.0,0.2140665054321289,0.5890486836433411,COMPLETE
164,0.8637146353721619,2025-10-26 11:43:23.430322,2025-10-26 11:43:28.239958,4,shared,0.012930370436145318,128,64,128.0,,3,0.3269019899309039,1200,20,0.00017136243055638188,0.0005799609507573627,0.34296977519989014,0.21381306648254395,0.6482300758361816,COMPLETE
194,0.8638097643852234,2025-10-26 11:46:00.904989,2025-10-26 11:46:06.660223,5,shared,0.054212415678503816,128,64,128.0,,3,0.19906502921725416,1200,20,0.0003531721917289961,0.0008854154641745459,0.0,0.2137264609336853,0.5829645991325378,COMPLETE
103,0.8648428916931152,2025-10-26 11:36:34.674037,2025-10-26 11:36:40.941506,6,class-specific,0.034312188598462315,256,64,64.0,256.0,4,0.0543180866095736,1500,40,0.00011618746561699204,0.00022881965392249212,0.0,0.2127860188484192,0.5868362784385681,COMPLETE
58,0.8664723038673401,2025-10-26 11:32:00.677629,2025-10-26 11:32:07.165245,6,class-specific,0.034793604250520624,128,64,,,2,0.14750065893742936,600,40,0.007005433721083049,0.0024674859836085828,2.675097014563643e-13,0.21130293607711792,0.582411527633667,COMPLETE
69,0.8669318556785583,2025-10-26 11:33:05.529257,2025-10-26 11:33:10.581674,5,class-specific,0.02833357163959433,128,64,256.0,64.0,4,0.18395116420503416,1200,20,0.003990476551095454,0.0009061299705576045,0.0,0.21088457107543945,0.5796459913253784,COMPLETE
4,0.8675047159194946,2025-10-26 11:26:12.978869,2025-10-26 11:26:19.323680,6,shared,0.02312688184312579,128,256,128.0,,3,0.32276193781421014,1200,40,0.00044190107856100695,0.009452282791960582,0.0,0.2103632092475891,0.5818583965301514,COMPLETE
128,0.8682454228401184,2025-10-26 11:39:06.813191,2025-10-26 11:39:19.518235,12,shared,0.0163082029043746,64,64,256.0,128.0,4,0.21200938076316841,300,1,0.00014213004857148464,0.0019669636327178316,0.0,0.20968902111053467,0.5807521939277649,COMPLETE
36,0.8715642094612122,2025-10-26 11:29:32.939060,2025-10-26 11:29:41.434306,8,shared,0.028440221100378714,64,256,64.0,128.0,4,0.06358511235761508,1500,40,0.00030072035609123395,0.0003450862955356759,0.0,0.20666801929473877,0.5763274431228638,COMPLETE
133,0.872627854347229,2025-10-26 11:39:48.345081,2025-10-26 11:39:56.198640,7,shared,0.030511498241611767,128,64,64.0,128.0,4,0.20058899175820682,300,40,0.0009364140820980532,0.00037891179762842794,9.403657390967045e-21,0.2056998610496521,0.5752212405204773,COMPLETE
99,0.8731547594070435,2025-10-26 11:36:08.850508,2025-10-26 11:36:16.137043,7,class-specific,0.026763023348949797,256,64,64.0,64.0,4,0.10200400237896351,900,40,0.0016954733071193888,0.0001909094769885544,0.0,0.2052202820777893,0.5763274431228638,COMPLETE
105,0.8734976649284363,2025-10-26 11:36:47.427415,2025-10-26 11:36:52.459131,5,shared,0.020527422533921643,256,128,128.0,256.0,4,0.017007917588751163,1200,20,0.0009971258125473245,0.00012576698084209572,0.0,0.2049080729484558,0.5774336457252502,COMPLETE
130,0.8739206790924072,2025-10-26 11:39:24.774093,2025-10-26 11:39:32.531292,7,shared,0.021776383982408744,128,64,,,2,0.10611087871880953,300,40,0.0007262367815822307,0.002274941617822903,4.274013321037273e-08,0.20452314615249634,0.5757743120193481,COMPLETE
125,0.8741630911827087,2025-10-26 11:38:47.755067,2025-10-26 11:38:55.587823,7,shared,0.013979864996236088,64,64,256.0,128.0,4,0.1656017301638666,300,40,0.00017884534575662202,0.000639768697046495,0.0,0.20430243015289307,0.5741150379180908,COMPLETE
85,0.8752577900886536,2025-10-26 11:34:45.114640,2025-10-26 11:34:51.974610,6,shared,0.016442257466604403,256,128,64.0,256.0,4,0.013655380484328641,300,40,0.007603744347201095,0.00010866034920495749,0.0,0.2033059000968933,0.57356196641922,COMPLETE
68,0.8754129409790039,2025-10-26 11:32:59.401146,2025-10-26 11:33:05.505462,6,shared,0.04046533512541135,128,256,256.0,,3,0.10110524188008592,1200,20,0.0025604252627106083,0.00014606331897630697,0.0,0.20316487550735474,0.5768805146217346,COMPLETE
79,0.8761735558509827,2025-10-26 11:34:08.884338,2025-10-26 11:34:15.861407,6,shared,0.019733669887551347,128,128,64.0,128.0,4,0.021312641494678236,300,40,0.001101146192086243,0.0001184794344985409,0.0,0.20247244834899902,0.5752212405204773,COMPLETE
26,0.8766132593154907,2025-10-26 11:28:27.749067,2025-10-26 11:28:34.527700,6,shared,0.02537093872569696,256,128,256.0,64.0,4,0.060510165820070676,1500,20,0.0008239693435737386,0.0004135612656201162,0.0,0.20207226276397705,0.5763274431228638,COMPLETE
72,0.8766744136810303,2025-10-26 11:33:23.325248,2025-10-26 11:33:30.386016,7,shared,0.02498168207984101,256,128,64.0,256.0,4,0.03511904272861888,1500,40,0.0012094453633693472,0.0001948012642490108,0.0,0.20201647281646729,0.5752212405204773,COMPLETE
32,0.8772467970848083,2025-10-26 11:29:16.259929,2025-10-26 11:29:24.807149,8,shared,0.028113890306975812,256,128,64.0,128.0,4,0.07602812492498225,1500,10,0.0005127191247231922,0.0001368449995195549,0.0,0.20149564743041992,0.5774336457252502,COMPLETE
137,0.878269612789154,2025-10-26 11:40:19.081791,2025-10-26 11:40:26.903103,7,shared,0.023150078202741335,128,64,64.0,256.0,4,0.12196349787013328,900,40,0.0001801401372014743,0.00011176011067887698,0.0,0.200564444065094,0.5763274431228638,COMPLETE
131,0.8785935044288635,2025-10-26 11:39:32.557157,2025-10-26 11:39:40.726081,8,shared,0.025719544461664606,256,64,64.0,64.0,4,0.11183247204424246,300,40,0.001091269513754433,0.000541273298806201,0.0,0.2002696394920349,0.5763274431228638,COMPLETE
124,0.8790547251701355,2025-10-26 11:38:40.117360,2025-10-26 11:38:47.729896,7,shared,0.02458026002114248,64,64,256.0,128.0,4,0.1849289039065126,300,40,0.008502814095657993,0.0017994128184472167,0.0,0.1998499035835266,0.5752212405204773,COMPLETE
100,0.8800133466720581,2025-10-26 11:36:16.160188,2025-10-26 11:36:23.422218,7,class-specific,0.023108525238871608,128,64,64.0,256.0,4,0.05914003391128507,900,40,0.002571676945666266,0.0002960706359677272,0.0,0.19897735118865967,0.5724557638168335,COMPLETE
114,0.8820412158966064,2025-10-26 11:37:40.473662,2025-10-26 11:37:47.198113,6,shared,0.013318115815889625,256,64,64.0,128.0,4,0.157674733112418,300,40,0.0016732054030940296,0.000671623806984154,3.916600303490369e-15,0.19713151454925537,0.5779867172241211,COMPLETE
59,0.8821762204170227,2025-10-26 11:32:07.195602,2025-10-26 11:32:14.141149,6,shared,0.02206414424653662,128,64,256.0,,3,0.09557140080599485,1500,20,0.00024631380950408064,0.0006447365806169722,0.0,0.1970086693763733,0.5741150379180908,COMPLETE
53,0.8823686838150024,2025-10-26 11:31:31.903879,2025-10-26 11:31:38.153072,6,shared,0.024604734660391533,128,64,128.0,,3,0.09435527536406388,300,40,0.00016264026170659357,0.0011442250958919064,1.5456925046081063e-30,0.19683337211608887,0.5696902871131897,COMPLETE
145,0.8848078846931458,2025-10-26 11:41:13.263314,2025-10-26 11:41:20.173497,6,class-specific,0.021121570333852573,256,64,64.0,256.0,4,0.15001585519323188,1500,40,0.006492475901062658,0.0007183169545082222,0.0,0.19461315870285034,0.5707964897155762,COMPLETE
93,0.8848460912704468,2025-10-26 11:35:34.965126,2025-10-26 11:35:38.819944,3,shared,0.006723033348563144,256,128,64.0,256.0,4,0.06511800479381444,1500,20,0.004315057693988106,0.0004997810474233726,0.343849241733551,0.1945783495903015,0.6532079577445984,COMPLETE
155,0.8868898153305054,2025-10-26 11:42:34.547910,2025-10-26 11:42:41.737056,7,shared,0.016742339607524803,128,256,128.0,,3,0.11524232842044066,300,40,0.001194175999358388,0.0009100636301721869,0.0,0.19271808862686157,0.571349561214447,COMPLETE
146,0.8870418667793274,2025-10-26 11:41:20.190737,2025-10-26 11:41:26.285000,6,shared,0.024991710618856404,256,128,64.0,128.0,4,0.08555693500520757,900,40,0.007853223123161295,0.0006031014770748709,0.0,0.19257968664169312,0.5696902871131897,COMPLETE
132,0.8883835673332214,2025-10-26 11:39:40.754255,2025-10-26 11:39:48.308579,7,shared,0.01770386820473544,256,64,64.0,128.0,4,0.15538042554324144,1200,40,0.0001238677159385202,0.0007741858852700004,0.0,0.19135844707489014,0.5724557638168335,COMPLETE
126,0.8884474635124207,2025-10-26 11:38:55.603395,2025-10-26 11:39:02.280783,6,shared,0.018897027762885425,64,64,256.0,,3,0.17775371953803132,300,40,0.0001538538305513292,0.001081380862176605,0.0,0.19130033254623413,0.5730088353157043,COMPLETE
115,0.8901997208595276,2025-10-26 11:37:47.227204,2025-10-26 11:37:53.928159,6,shared,0.018719546758599093,256,64,64.0,128.0,4,0.13980834694662622,300,40,0.0008600730036459535,0.0005892778710768157,2.5858697770583065e-25,0.1897052526473999,0.571349561214447,COMPLETE
88,0.8909628391265869,2025-10-26 11:35:02.182353,2025-10-26 11:35:08.965011,6,shared,0.02328196866185435,128,128,64.0,256.0,4,0.10558388713185307,300,40,0.0001382668708501986,0.0010697538590244949,0.0,0.18901073932647705,0.571349561214447,COMPLETE
117,0.8922140002250671,2025-10-26 11:37:57.213684,2025-10-26 11:38:05.269085,8,shared,0.017120969171769525,128,64,64.0,128.0,4,0.12867142461013825,300,40,0.0012022021511353764,0.0005367484404322984,2.802596928649634e-45,0.1878717541694641,0.5691371560096741,COMPLETE
113,0.892759382724762,2025-10-26 11:37:32.719286,2025-10-26 11:37:40.443052,7,shared,0.015390607494075228,256,64,64.0,128.0,4,0.14755847753398663,300,40,0.0012986326483371033,0.0007355304970813985,0.0,0.18737542629241943,0.5741150379180908,COMPLETE
151,0.8942484259605408,2025-10-26 11:41:53.698611,2025-10-26 11:42:04.042024,10,shared,0.016136242392262943,128,64,,,2,0.2991868260912911,300,1,0.0010468434809041945,0.0012072780746489474,0.0,0.18602001667022705,0.5658186078071594,COMPLETE
148,0.8950104713439941,2025-10-26 11:41:32.770454,2025-10-26 11:41:40.583611,7,shared,0.013615081331229675,128,128,128.0,,3,0.30178038155975906,300,40,0.0011522853323922236,0.0010877167846886345,0.0,0.18532633781433105,0.5719026327133179,COMPLETE
78,0.8964390754699707,2025-10-26 11:34:03.147991,2025-10-26 11:34:08.867748,5,shared,0.014146153124079923,128,64,256.0,256.0,4,0.04025281905171732,300,40,0.0007892923165918706,0.00010425371685031589,3.609909499154509e-17,0.1840260624885559,0.571349561214447,COMPLETE
29,0.8973124027252197,2025-10-26 11:28:53.409301,2025-10-26 11:29:01.398496,7,shared,0.019936754849981652,128,256,64.0,64.0,4,0.13020233719268298,900,40,0.009263281091729771,0.0002089832982624124,0.0,0.18323111534118652,0.5685840845108032,COMPLETE
38,0.8975338935852051,2025-10-26 11:29:59.485590,2025-10-26 11:30:02.613579,3,shared,0.020289982280313146,128,128,128.0,,3,0.16932162073804696,300,10,0.001373482831284549,0.0001205953482141856,0.3012565076351166,0.1830294132232666,0.6592920422554016,COMPLETE
183,0.8989406228065491,2025-10-26 11:45:02.950028,2025-10-26 11:45:08.758008,5,shared,0.013083158002458154,128,64,128.0,,3,0.21855391959517168,1200,20,0.00038703960744024393,0.0015375169010674614,0.22734196484088898,0.1817488670349121,0.6438053250312805,COMPLETE
108,0.9005995392799377,2025-10-26 11:37:00.947913,2025-10-26 11:37:08.623645,7,shared,0.02647815107850688,128,128,,,2,0.08950677081643135,1500,10,0.004943229607450916,0.00020286899577006223,7.140003693945445e-29,0.18023896217346191,0.5680309534072876,COMPLETE
94,0.901106059551239,2025-10-26 11:35:38.847098,2025-10-26 11:35:48.522391,9,shared,0.011145556332216807,256,128,64.0,256.0,4,0.09252622139988965,300,1,0.0009062558875390519,0.00010089326319092386,0.0,0.1797778606414795,0.5630530714988708,COMPLETE
154,0.9034625291824341,2025-10-26 11:42:25.785769,2025-10-26 11:42:34.513041,8,shared,0.019376969740885982,128,64,,,2,0.3440963121440552,300,1,0.0010240506681756354,0.00010079362802101546,1.251845768735773e-15,0.17763298749923706,0.5619469285011292,COMPLETE
87,0.9052685499191284,2025-10-26 11:34:55.862958,2025-10-26 11:35:02.152505,6,shared,0.01469887832369562,256,64,128.0,64.0,4,0.039689969326124834,300,40,0.008336432165714662,0.00014434420852701242,0.0,0.1759890913963318,0.5658186078071594,COMPLETE
143,0.9073852300643921,2025-10-26 11:40:57.293962,2025-10-26 11:41:05.433001,8,shared,0.014889009664469599,256,128,64.0,128.0,4,0.07685712091949778,1500,40,0.0008024045067523406,0.00013468232040151612,0.0,0.17406237125396729,0.5696902871131897,COMPLETE
152,0.907954752445221,2025-10-26 11:42:04.099039,2025-10-26 11:42:14.765861,10,shared,0.012222848359520424,128,64,128.0,,3,0.31686508085966475,300,1,0.0008887342993142239,0.001038607225728068,2.4202115651171045e-20,0.17354410886764526,0.571349561214447,COMPLETE
186,0.9111732840538025,2025-10-26 11:45:18.195031,2025-10-26 11:45:23.891933,5,shared,0.010391459744396599,128,64,128.0,,3,0.22632684757727714,1200,20,0.00011048469009372578,0.0013238051902129794,0.1768527776002884,0.17061442136764526,0.6504424810409546,COMPLETE
110,0.9205708503723145,2025-10-26 11:37:15.273079,2025-10-26 11:37:22.553586,7,shared,0.014514142043314233,256,64,64.0,128.0,4,0.1333357389405767,300,40,0.0021434922133965594,0.0008328039861202996,0.0,0.16206032037734985,0.5641592741012573,COMPLETE
153,0.9313328862190247,2025-10-26 11:42:14.783778,2025-10-26 11:42:25.747699,10,shared,0.014209854891629382,128,64,,,2,0.2724855321984993,300,1,0.0014105488979787779,0.0009823712363261486,9.111553986501072e-22,0.15226441621780396,0.564712405204773,COMPLETE
144,0.9317739605903625,2025-10-26 11:41:05.512540,2025-10-26 11:41:13.236127,7,shared,0.011735652018370905,256,128,64.0,128.0,4,0.10216421691971063,300,40,0.0006675257321026102,0.00011134946979800587,0.0,0.1518627405166626,0.5652654767036438,COMPLETE
34,0.9325247406959534,2025-10-26 11:29:25.519263,2025-10-26 11:29:32.130516,6,shared,0.009321717985930024,256,128,64.0,128.0,4,0.10363274358764907,1500,40,0.00010447864309347504,0.00014469152326349765,0.0,0.15117937326431274,0.564712405204773,COMPLETE
193,0.9327940940856934,2025-10-26 11:45:55.616716,2025-10-26 11:46:00.885247,5,shared,0.012025204988086608,128,64,128.0,,3,0.33598045742113103,1200,20,0.00010042694125037238,0.0009860713493633744,2.6645081011065044e-16,0.150934100151062,0.5730088353157043,COMPLETE
178,0.9356274604797363,2025-10-26 11:44:34.575580,2025-10-26 11:44:39.805731,5,shared,0.010237728686446707,128,64,128.0,,3,0.19962158085338985,1200,20,0.0001056411850950893,0.0016570774371949724,0.0,0.14835500717163086,0.5730088353157043,COMPLETE
134,0.935679018497467,2025-10-26 11:39:56.217450,2025-10-26 11:40:04.209652,7,class-specific,0.015247099231875031,256,64,256.0,128.0,4,0.09598679808328618,300,40,0.00029108509168012124,0.0009286221222018437,0.0,0.14830821752548218,0.5652654767036438,COMPLETE
158,0.9413976073265076,2025-10-26 11:42:51.856857,2025-10-26 11:42:58.277017,6,shared,0.008594166510031215,128,64,128.0,,3,0.3747723202231741,1500,20,0.0001271731227723646,0.0006468265098984018,1.0042365788509884e-32,0.14310294389724731,0.5658185482025146,COMPLETE
31,0.9441112279891968,2025-10-26 11:29:08.135755,2025-10-26 11:29:16.232211,8,shared,0.016057296718633554,256,128,64.0,128.0,4,0.07809382699676379,1500,10,0.0006928780263940427,0.00010242463501401615,0.0,0.14063292741775513,0.5669247508049011,COMPLETE
129,0.9450173377990723,2025-10-26 11:39:19.554410,2025-10-26 11:39:24.720755,5,shared,0.020138440109531495,128,64,128.0,128.0,4,0.1445216843559257,300,20,0.00011190597555474638,0.0015894721201725824,0.0,0.13980793952941895,0.5707964897155762,COMPLETE
61,0.9508631825447083,2025-10-26 11:32:20.601064,2025-10-26 11:32:36.034789,15,shared,0.007348937038595405,256,128,64.0,256.0,4,0.06759243988903604,1500,1,0.0009336639876509847,0.0004837077980097741,0.0,0.13448691368103027,0.5652654767036438,COMPLETE
64,0.9608822464942932,2025-10-26 11:32:41.111643,2025-10-26 11:32:47.567833,6,shared,0.010729118364461715,64,128,64.0,256.0,4,0.10927284288568587,1500,40,0.00034269493867949345,0.0008034529618846675,0.0,0.12536728382110596,0.5680309534072876,COMPLETE
40,0.9629145264625549,2025-10-26 11:30:09.865249,2025-10-26 11:30:28.038414,18,class-specific,0.003210508601195763,128,256,256.0,256.0,4,0.2695564062345523,1500,1,0.0024337911143657394,0.005727163784114481,0.0,0.12351727485656738,0.564712405204773,COMPLETE
77,0.9644440412521362,2025-10-26 11:33:56.681075,2025-10-26 11:34:03.114576,6,shared,0.00931973858158888,128,128,64.0,64.0,4,0.1602093895307787,300,40,0.0020184570886413356,0.00013077043266795005,0.0,0.12212520837783813,0.5691371560096741,COMPLETE
13,0.9691005349159241,2025-10-26 11:27:15.019786,2025-10-26 11:27:21.737019,6,shared,0.01036882374515961,64,64,64.0,256.0,4,0.09274530455564083,1500,20,0.0021921888219224397,0.00051026086609966,0.2532064616680145,0.11788666248321533,0.6460176706314087,COMPLETE
182,0.9706370830535889,2025-10-26 11:44:57.064844,2025-10-26 11:45:02.918564,5,shared,0.012220166011964413,128,64,128.0,,3,0.20543811926978922,1200,20,0.000321109662794573,0.0016883022651779374,0.0,0.11648792028427124,0.5691371560096741,COMPLETE
168,0.9895531535148621,2025-10-26 11:43:43.071729,2025-10-26 11:43:48.471142,5,shared,0.01379227883184912,128,64,128.0,,3,0.22861886646639787,1200,20,0.0001627255236186862,0.002149495974508237,5.961224329984519e-23,0.0992700457572937,0.5719026327133179,COMPLETE
70,0.9992305040359497,2025-10-26 11:33:10.619829,2025-10-26 11:33:15.811133,5,shared,0.01232669832680006,128,128,256.0,256.0,4,0.06987321893795184,1200,20,0.00010088010329351367,0.00023833601756860658,0.0,0.0904611349105835,0.5658186078071594,COMPLETE
189,1.0065311193466187,2025-10-26 11:45:33.183460,2025-10-26 11:45:39.213308,6,shared,0.01331563001494315,128,64,128.0,,3,0.22938848896169123,1200,20,0.00013323280548467066,0.0022611814531868064,1.4901947347793578e-25,0.08381599187850952,0.5680309534072876,COMPLETE
170,1.0102211236953735,2025-10-26 11:43:54.223386,2025-10-26 11:43:59.622081,5,shared,0.011495818650319005,128,64,128.0,,3,0.22359377621368054,1200,20,0.00014539607438628777,0.0031551503971133867,0.0,0.08045709133148193,0.5674778819084167,COMPLETE
67,1.0467685461044312,2025-10-26 11:32:53.947417,2025-10-26 11:32:59.364775,5,shared,0.013772893418553273,128,128,256.0,128.0,4,0.08419899167397304,1200,20,0.0011953121811946864,0.00018404421627669497,0.0,0.047190308570861816,0.5696902871131897,COMPLETE
71,1.054498553276062,2025-10-26 11:33:15.833504,2025-10-26 11:33:23.296688,7,shared,0.016461151598582763,128,128,256.0,256.0,4,0.05795395422288599,1500,10,0.0007704784643032538,0.0002942302906984583,0.0,0.04015403985977173,0.5663716793060303,COMPLETE
73,1.0658138990402222,2025-10-26 11:33:30.414270,2025-10-26 11:33:45.742030,15,shared,0.0080350626778623,256,128,64.0,256.0,4,0.0037777936611175095,1200,1,0.0005738530033008474,0.00037542604147220874,0.0,0.029854297637939453,0.560287594795227,COMPLETE
157,1.0824261903762817,2025-10-26 11:42:47.826096,2025-10-26 11:42:51.831871,4,shared,0.010098275812302679,128,128,128.0,,3,0.2539049229565231,300,20,0.0004211573243364025,0.0007548190390629408,0.0,0.014733195304870605,0.5719026327133179,COMPLETE
16,1.0905165672302246,2025-10-26 11:27:35.661212,2025-10-26 11:27:42.945754,7,shared,0.006889491564423832,256,64,64.0,256.0,4,0.16070510552080544,300,40,0.005183957719886962,0.0005734952182975411,0.051665596663951874,0.007368981838226318,0.6393805146217346,COMPLETE
